key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,startDayOfYear,endDayOfYear,modified,lastInterpreted,references,license,isSequenced,identifier,facts,relations,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,gbifRegion,publishedByGbifRegion,rightsHolder,identifier.1,http...unknown.org.nick,verbatimEventDate,verbatimLocality,collectionCode,gbifID,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,occurrenceRemarks,http...unknown.org.captive,identificationID,name,gadm,lifeStage,dynamicProperties,vitality,informationWithheld,distanceFromCentroidInMeters,sex,recordedByIDs.type,recordedByIDs.value,identifiedByIDs.type,identifiedByIDs.value,projectId,gadm.level0.gid,gadm.level0.name,infraspecificEpithet,individualCount,samplingProtocol,vernacularName,habitat,locality,identificationVerificationStatus,eventType,identificationRemarks,networkKeys,coordinatePrecision,elevation,elevationAccuracy,higherGeography,georeferencedBy,institutionKey,collectionKey,otherCatalogNumbers,preparations,institutionID,islandGroup,fieldNumber,higherGeographyID,verbatimElevation,nomenclaturalCode,island,georeferenceProtocol,georeferenceVerificationStatus,verbatimCoordinateSystem,disposition,ownerInstitutionCode,higherClassification,georeferenceSources,datasetID,eventID,http...unknown.org.language,originalNameUsage,county,municipality,nameAccordingTo,behavior,language,type,taxonRemarks,georeferenceRemarks,previousIdentifications,bibliographicCitation,accessRights,georeferencedDate,depth,depthAccuracy,footprintWKT,http...unknown.org.modified,identificationReferences,http...unknown.org.recordID,locationID,rights,collectionID,associatedReferences,http...unknown.org.recordEnteredBy,dataGeneralizations,locationAccordingTo,recordNumber,organismID,identificationQualifier
5036881809,"Anolis cristatellus Duméril & Bibron, 1837",18.463038,-66.271725,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T03:39:16.462+00:00,516,HUMAN_OBSERVATION,PRESENT,2467091,1,44,11592253,8345926,8782549,2467091,2467091,"Anolis cristatellus Duméril & Bibron, 1837",Animalia,Chordata,Dactyloidae,Anolis,Anolis cristatellus,Anolis,cristatellus,SPECIES,ACCEPTED,LC,2025-01-14T02:40:42,2994,NORTH_AMERICA,Dorado,2025,1,9,2025-01-09T17:15:41,9,9,2025-01-15T16:50:28.000+00:00,2025-01-22T03:39:16.462+00:00,https://www.inaturalist.org/observations/258426293,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258426293,none,none,FALSE,iNaturalist research-grade observations,Stephanie Michelle Soto,Stephanie Michelle Soto,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Stephanie Michelle Soto,258426293,steph_thecnidarian,1/9/2025 17:15,"FP7H+686, 472 ELISA VALLE De LA ALEGRIA, Dorado, 00646, Puerto Rico",Observations,5036881809,https://www.inaturalist.org/observations/258426293,36488,258426293,iNaturalist,17:15:41-04:00,NA,wild,583232506,"Anolis cristatellus Duméril & Bibron, 1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036743250,"Anolis cristatellus Duméril & Bibron, 1837",18.463037,-66.271725,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T03:39:26.546+00:00,516,HUMAN_OBSERVATION,PRESENT,2467091,1,44,11592253,8345926,8782549,2467091,2467091,"Anolis cristatellus Duméril & Bibron, 1837",Animalia,Chordata,Dactyloidae,Anolis,Anolis cristatellus,Anolis,cristatellus,SPECIES,ACCEPTED,LC,2025-01-14T02:40:26,2998,NORTH_AMERICA,Dorado,2025,1,10,2025-01-10T15:48:09,10,10,2025-01-15T00:21:11.000+00:00,2025-01-22T03:39:26.546+00:00,https://www.inaturalist.org/observations/258429707,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258429707,none,none,FALSE,iNaturalist research-grade observations,Stephanie Michelle Soto,Stephanie Michelle Soto,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Stephanie Michelle Soto,258429707,steph_thecnidarian,1/10/2025 15:48,"FP7H+686, 472 ELISA VALLE De LA ALEGRIA, Dorado, 00646, Puerto Rico",Observations,5036743250,https://www.inaturalist.org/observations/258429707,36488,258429707,iNaturalist,15:48:09-04:00,NA,wild,583232465,"Anolis cristatellus Duméril & Bibron, 1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037334590,"Anolis cristatellus Duméril & Bibron, 1837",18.463037,-66.271725,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T03:39:26.229+00:00,516,HUMAN_OBSERVATION,PRESENT,2467091,1,44,11592253,8345926,8782549,2467091,2467091,"Anolis cristatellus Duméril & Bibron, 1837",Animalia,Chordata,Dactyloidae,Anolis,Anolis cristatellus,Anolis,cristatellus,SPECIES,ACCEPTED,LC,2025-01-14T02:41:29,2998,NORTH_AMERICA,Dorado,2025,1,10,2025-01-10T15:54:42,10,10,2025-01-15T16:48:11.000+00:00,2025-01-22T03:39:26.229+00:00,https://www.inaturalist.org/observations/258429746,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258429746,none,none,FALSE,iNaturalist research-grade observations,Stephanie Michelle Soto,Stephanie Michelle Soto,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Stephanie Michelle Soto,258429746,steph_thecnidarian,1/10/2025 15:54,"FP7H+686, 472 ELISA VALLE De LA ALEGRIA, Dorado, 00646, Puerto Rico",Observations,5037334590,https://www.inaturalist.org/observations/258429746,36488,258429746,iNaturalist,15:54:42-04:00,NA,wild,583232678,"Anolis cristatellus Duméril & Bibron, 1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036736461,"Anolis cristatellus Duméril & Bibron, 1837",18.463037,-66.271725,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T03:39:47.833+00:00,516,HUMAN_OBSERVATION,PRESENT,2467091,1,44,11592253,8345926,8782549,2467091,2467091,"Anolis cristatellus Duméril & Bibron, 1837",Animalia,Chordata,Dactyloidae,Anolis,Anolis cristatellus,Anolis,cristatellus,SPECIES,ACCEPTED,LC,2025-01-14T02:42:56,2998,NORTH_AMERICA,Dorado,2025,1,10,2025-01-10T15:55:12,10,10,2025-01-15T16:48:03.000+00:00,2025-01-22T03:39:47.833+00:00,https://www.inaturalist.org/observations/258429818,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258429818,none,none,FALSE,iNaturalist research-grade observations,Stephanie Michelle Soto,Stephanie Michelle Soto,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Stephanie Michelle Soto,258429818,steph_thecnidarian,1/10/2025 15:55,"FP7H+686, 472 ELISA VALLE De LA ALEGRIA, Dorado, 00646, Puerto Rico",Observations,5036736461,https://www.inaturalist.org/observations/258429818,36488,258429818,iNaturalist,15:55:12-04:00,NA,wild,583232999,"Anolis cristatellus Duméril & Bibron, 1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037021946,"Anolis cristatellus Duméril & Bibron, 1837",18.463037,-66.271725,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T02:27:14.357+00:00,516,HUMAN_OBSERVATION,PRESENT,2467091,1,44,11592253,8345926,8782549,2467091,2467091,"Anolis cristatellus Duméril & Bibron, 1837",Animalia,Chordata,Dactyloidae,Anolis,Anolis cristatellus,Anolis,cristatellus,SPECIES,ACCEPTED,LC,2025-01-15T00:20:05,2998,NORTH_AMERICA,Dorado,2025,1,11,2025-01-11T08:20:28,11,11,2025-01-15T16:49:33.000+00:00,2025-01-22T02:27:14.357+00:00,https://www.inaturalist.org/observations/258431644,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258431644,none,none,FALSE,iNaturalist research-grade observations,Stephanie Michelle Soto,Eliezer Nieves-Rodriguez,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Stephanie Michelle Soto,258431644,steph_thecnidarian,1/11/2025 8:20,"FP7H+686, 472 ELISA VALLE De LA ALEGRIA, Dorado, 00646, Puerto Rico",Observations,5037021946,https://www.inaturalist.org/observations/258431644,36488,258431644,iNaturalist,08:20:28-04:00,NA,wild,583486774,"Anolis cristatellus Duméril & Bibron, 1837",NA,NA,"{""evidenceOfPresence"":""organism""}",alive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036723132,"Anolis equestris Merrem, 1820",22.218278,-81.119339,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T03:37:32.916+00:00,516,HUMAN_OBSERVATION,PRESENT,8583926,1,44,11592253,8345926,8782549,8583926,8583926,"Anolis equestris Merrem, 1820",Animalia,Chordata,Dactyloidae,Anolis,Anolis equestris,Anolis,equestris,SPECIES,ACCEPTED,LC,2025-01-14T16:45:12,20,NORTH_AMERICA,Matanzas,2025,1,14,2025-01-14T11:20:35,14,14,2025-01-15T02:04:07.000+00:00,2025-01-22T03:37:32.916+00:00,https://www.inaturalist.org/observations/258478303,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258478303,none,none,FALSE,iNaturalist research-grade observations,RF,RF,WGS84,Squamata,CU,none,none,Cuba,LATIN_AMERICA,NORTH_AMERICA,RF,258478303,roxie_fu,2025-01-14 11:20:35-05:00,"Matanzas, CU",Observations,5036723132,https://www.inaturalist.org/observations/258478303,36391,258478303,iNaturalist,11:20:35-05:00,NA,wild,583383386,"Anolis equestris Merrem, 1820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037243764,"Anolis cristatellus Duméril & Bibron, 1837",18.286944,-66.799722,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T02:26:35.987+00:00,516,HUMAN_OBSERVATION,PRESENT,2467091,1,44,11592253,8345926,8782549,2467091,2467091,"Anolis cristatellus Duméril & Bibron, 1837",Animalia,Chordata,Dactyloidae,Anolis,Anolis cristatellus,Anolis,cristatellus,SPECIES,ACCEPTED,LC,2025-01-14T16:53:46,29,NORTH_AMERICA,Utuado,2025,1,13,2025-01-13T10:32:52,13,13,2025-01-14T16:56:32.000+00:00,2025-01-22T02:26:35.987+00:00,https://www.inaturalist.org/observations/258478882,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258478882,none,none,FALSE,iNaturalist research-grade observations,Alondra M. Caro Ruiz,Alondra M. Caro Ruiz,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Alondra M. Caro Ruiz,258478882,alondracaro,2025-01-13 10:32:52-04:00,"Puerto Rico, Utuado, PR, US",Observations,5037243764,https://www.inaturalist.org/observations/258478882,36488,258478882,iNaturalist,10:32:52-04:00,NA,wild,583385232,"Anolis cristatellus Duméril & Bibron, 1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037039001,"Anolis stratulus Cope, 1861",18.286944,-66.799722,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T02:24:16.193+00:00,516,HUMAN_OBSERVATION,PRESENT,2467412,1,44,11592253,8345926,8782549,2467412,2467412,"Anolis stratulus Cope, 1861",Animalia,Chordata,Dactyloidae,Anolis,Anolis stratulus,Anolis,stratulus,SPECIES,ACCEPTED,LC,2025-01-14T16:56:35,29,NORTH_AMERICA,Utuado,2025,1,13,2025-01-13T11:35:03,13,13,2025-01-15T01:36:38.000+00:00,2025-01-22T02:24:16.193+00:00,https://www.inaturalist.org/observations/258479053,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258479053,none,none,FALSE,iNaturalist research-grade observations,Alondra M. Caro Ruiz,Alondra M. Caro Ruiz,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Alondra M. Caro Ruiz,258479053,alondracaro,2025-01-13 11:35:03-04:00,"Puerto Rico, Utuado, PR, US",Observations,5037039001,https://www.inaturalist.org/observations/258479053,36606,258479053,iNaturalist,11:35:03-04:00,NA,wild,583385847,"Anolis stratulus Cope, 1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037250916,"Anolis gundlachi Peters, 1877",18.286944,-66.799722,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T02:27:17.330+00:00,516,HUMAN_OBSERVATION,PRESENT,2467411,1,44,11592253,8345926,8782549,2467411,2467411,"Anolis gundlachi Peters, 1877",Animalia,Chordata,Dactyloidae,Anolis,Anolis gundlachi,Anolis,gundlachi,SPECIES,ACCEPTED,LC,2025-01-14T16:57:50,29,NORTH_AMERICA,Utuado,2025,1,13,2025-01-13T13:17:57,13,13,2025-01-15T01:36:21.000+00:00,2025-01-22T02:27:17.330+00:00,https://www.inaturalist.org/observations/258479098,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258479098,none,none,FALSE,iNaturalist research-grade observations,Alondra M. Caro Ruiz,Alondra M. Caro Ruiz,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Alondra M. Caro Ruiz,258479098,alondracaro,2025-01-13 13:17:57-04:00,"Puerto Rico, Utuado, PR, US",Observations,5037250916,https://www.inaturalist.org/observations/258479098,36427,258479098,iNaturalist,13:17:57-04:00,NA,wild,583386114,"Anolis gundlachi Peters, 1877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036814381,"Anolis evermanni Stejneger, 1904",18.286944,-66.799722,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T03:39:28.215+00:00,516,HUMAN_OBSERVATION,PRESENT,9424209,1,44,11592253,8345926,8782549,9424209,9424209,"Anolis evermanni Stejneger, 1904",Animalia,Chordata,Dactyloidae,Anolis,Anolis evermanni,Anolis,evermanni,SPECIES,ACCEPTED,LC,2025-01-14T16:58:52,29,NORTH_AMERICA,Utuado,2025,1,13,2025-01-13T12:00:14,13,13,2025-01-15T01:36:08.000+00:00,2025-01-22T03:39:28.215+00:00,https://www.inaturalist.org/observations/258479218,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258479218,none,none,FALSE,iNaturalist research-grade observations,Alondra M. Caro Ruiz,Alondra M. Caro Ruiz,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Alondra M. Caro Ruiz,258479218,alondracaro,2025-01-13 12:00:14-04:00,"Puerto Rico, Utuado, PR, US",Observations,5036814381,https://www.inaturalist.org/observations/258479218,36445,258479218,iNaturalist,12:00:14-04:00,NA,wild,583386418,"Anolis evermanni Stejneger, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036715093,"Anolis gundlachi Peters, 1877",18.286944,-66.799722,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T03:40:00.705+00:00,516,HUMAN_OBSERVATION,PRESENT,2467411,1,44,11592253,8345926,8782549,2467411,2467411,"Anolis gundlachi Peters, 1877",Animalia,Chordata,Dactyloidae,Anolis,Anolis gundlachi,Anolis,gundlachi,SPECIES,ACCEPTED,LC,2025-01-14T17:01:02,29,NORTH_AMERICA,Utuado,2025,1,13,2025-01-13T16:20:39,13,13,2025-01-15T01:38:29.000+00:00,2025-01-22T03:40:00.705+00:00,https://www.inaturalist.org/observations/258479382,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258479382,none,none,FALSE,iNaturalist research-grade observations,Alondra M. Caro Ruiz,Alondra M. Caro Ruiz,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Alondra M. Caro Ruiz,258479382,alondracaro,2025-01-13 16:20:39-04:00,"Puerto Rico, Utuado, PR, US",Observations,5036715093,https://www.inaturalist.org/observations/258479382,36427,258479382,iNaturalist,16:20:39-04:00,NA,wild,583386951,"Anolis gundlachi Peters, 1877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037053049,"Anolis cristatellus Duméril & Bibron, 1837",18.475872,-66.921919,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T03:39:28.351+00:00,516,HUMAN_OBSERVATION,PRESENT,2467091,1,44,11592253,8345926,8782549,2467091,2467091,"Anolis cristatellus Duméril & Bibron, 1837",Animalia,Chordata,Dactyloidae,Anolis,Anolis cristatellus,Anolis,cristatellus,SPECIES,ACCEPTED,LC,2025-01-15T16:44:27,NA,NORTH_AMERICA,Quebradillas,2025,1,11,2025-01-11T13:36:12,11,11,2025-01-16T14:50:19.000+00:00,2025-01-22T03:39:28.351+00:00,https://www.inaturalist.org/observations/258484100,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258484100,none,none,FALSE,iNaturalist research-grade observations,Sara Puentes,José Vázquez,WGS84,Squamata,PR,none,none,Puerto Rico,LATIN_AMERICA,NORTH_AMERICA,Sara Puentes,258484100,spuentes91,1/11/2025 13:36,"F3GG+3X2, San José, Quebradillas 00678, Puerto Rico",Observations,5037053049,https://www.inaturalist.org/observations/258484100,36488,258484100,iNaturalist,13:36:12-04:00,NA,wild,583674943,"Anolis cristatellus Duméril & Bibron, 1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037016426,"Anolis roquet (Bonnaterre, 1789)",14.749463,-60.893836,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2025-01-20T20:21:10.296+00:00,2025-01-22T02:27:02.889+00:00,516,HUMAN_OBSERVATION,PRESENT,2467197,1,44,11592253,8345926,8782549,2467197,2467197,"Anolis roquet (Bonnaterre, 1789)",Animalia,Chordata,Dactyloidae,Anolis,Anolis roquet,Anolis,roquet,SPECIES,ACCEPTED,LC,2025-01-14T19:21:37,NA,NORTH_AMERICA,Le Trinité,2025,1,3,2025-01-03T06:28,3,3,2025-01-16T11:00:26.000+00:00,2025-01-22T02:27:02.889+00:00,https://www.inaturalist.org/observations/258488627,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,258488627,none,none,FALSE,iNaturalist research-grade observations,Roger Rittmaster,Roger Rittmaster,WGS84,Squamata,MQ,none,none,Martinique,LATIN_AMERICA,NORTH_AMERICA,Roger Rittmaster,258488627,rogerritt,1/3/2025 6:28,"La Trinité, Martinique",Observations,5037016426,https://www.inaturalist.org/observations/258488627,36363,258488627,iNaturalist,06:28:00-04:00,NA,wild,583420179,"Anolis roquet (Bonnaterre, 1789)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
